club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
283,Dion Dublin,23.0,Centre-Forward,Cambridge Utd.,€1.50m,in,Summer,1.5,Premier League,1992,1992/1993
283,Pat McGibbon,18.0,Centre-Back,Portadown,€225Th.,in,Summer,0.225,Premier League,1992,1992/1993
283,Andy Arnott,18.0,Defensive Midfield,Gillingham FC,loan transfer,in,Summer,-1.0,Premier League,1992,1992/1993
283,Kevin Pilkington,18.0,Goalkeeper,Man Utd U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
283,Simon Davies,18.0,midfield,Man Utd U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
283,Danny Wallace,29.0,Attacking Midfield,Millwall,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
283,Mark Robins,22.0,Centre-Forward,Norwich,€1.00m,out,Summer,1.0,Premier League,1992,1992/1993
283,Neil Webb,28.0,Central Midfield,Nottm Forest,€925Th.,out,Summer,0.925,Premier League,1992,1992/1993
283,Mal Donaghy,34.0,Left-Back,Chelsea,€200Th.,out,Summer,0.2,Premier League,1992,1992/1993
283,Derek Brazil,23.0,Right-Back,Cardiff,€94Th.,out,Summer,0.094,Premier League,1992,1992/1993
283,Jason Lydiate,20.0,defence,Bolton,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
283,Fraser Digby,26.0,Goalkeeper,Swindon Town,"End of loanMay 31, 1993",out,Summer,-1.0,Premier League,1992,1992/1993
121,Chris Armstrong,21.0,Centre-Forward,Millwall,€1.00m,in,Summer,1.0,Premier League,1992,1992/1993
121,Darren Patterson,22.0,Right-Back,Wigan,€340Th.,in,Summer,0.34,Premier League,1992,1992/1993
121,Paul Williams,27.0,attack,Sheff Wed,?,in,Summer,-1.0,Premier League,1992,1992/1993
121,Paul Heald,23.0,Goalkeeper,Leyton Orient,loan transfer,in,Summer,-1.0,Premier League,1992,1992/1993
121,Niall Thompson,18.0,attack,Palace U23,-,in,Summer,-1.0,Premier League,1992,1992/1993
121,George Ndah,17.0,Centre-Forward,Palace U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
121,Ricky Newman,22.0,Central Midfield,M. Invicta,"End of loanMay 1, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
121,David Whyte,21.0,attack,Charlton,"End of loanMay 31, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
121,Mark Bright,30.0,Centre-Forward,Sheff Wed,€1.70m,out,Summer,1.7,Premier League,1992,1992/1993
121,Rudi Hedman,27.0,Centre-Back,Dulwich Hamlet,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
121,Jamie Moralee,20.0,attack,Millwall,?,out,Summer,-1.0,Premier League,1992,1992/1993
121,Neil Sullivan,23.0,Goalkeeper,Wimbledon FC,"End of loanMay 1, 1993",out,Summer,-1.0,Premier League,1992,1992/1993
121,Louie Donowa,28.0,Central Midfield,Birmingham,"End of loanMay 31, 1993",out,Summer,-1.0,Premier League,1992,1992/1993
300,Neil Webb,28.0,Central Midfield,Man Utd,€925Th.,in,Summer,0.925,Premier League,1992,1992/1993
300,Gary Bannister,32.0,Centre-Forward,West Brom,free transfer,in,Summer,0.0,Premier League,1992,1992/1993
300,Ray McKinnon,21.0,midfield,Dundee United,?,in,Summer,-1.0,Premier League,1992,1992/1993
300,Steve Blatherwick,18.0,Centre-Back,Notts County,?,in,Summer,-1.0,Premier League,1992,1992/1993
300,Craig Armstrong,17.0,Left-Back,Nottingham U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
300,Steve Guinan,16.0,Centre-Forward,Nottingham U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
300,Teddy Sheringham,26.0,Centre-Forward,Spurs,€3.15m,out,Summer,3.15,Premier League,1992,1992/1993
300,Des Walker,26.0,Centre-Back,Sampdoria,€1.70m,out,Summer,1.7,Premier League,1992,1992/1993
300,Tommy Gaynor,29.0,attack,Millwall,?,out,Summer,-1.0,Premier League,1992,1992/1993
300,Alan Mahood,19.0,Central Midfield,Morton,?,out,Summer,-1.0,Premier League,1992,1992/1993
300,Stuart Cash,27.0,Left-Back,Chesterfield FC,?,out,Summer,-1.0,Premier League,1992,1992/1993
45,John Jensen,27.0,Central Midfield,Bröndby IF,€1.60m,in,Summer,1.6,Premier League,1992,1992/1993
45,Gary McKeown,21.0,midfield,Shrewsbury,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
45,Ian Selley,18.0,Central Midfield,Arsenal U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
45,Alan Miller,23.0,Goalkeeper,Birmingham,"End of loanMay 1, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
45,Steve Morrow,21.0,Right-Back,Barnet,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
45,John Bacon,19.0,Centre-Forward,Shamrock Rovers,"End of loanJun 1, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
45,David Rocastle,25.0,Attacking Midfield,Leeds,€2.40m,out,Summer,2.4,Premier League,1992,1992/1993
45,Perry Groves,27.0,Left Winger,Southampton,€850Th.,out,Summer,0.85,Premier League,1992,1992/1993
45,Ty Gooden,19.0,midfield,Wycombe,?,out,Summer,-1.0,Premier League,1992,1992/1993
45,Gary McKeown,21.0,midfield,Dundee FC,?,out,Summer,-1.0,Premier League,1992,1992/1993
110,Nigel Spackman,31.0,Central Midfield,Rangers,€600Th.,in,Summer,0.6,Premier League,1992,1992/1993
110,Anthony Barness,19.0,Right-Back,Charlton,€525Th.,in,Summer,0.525,Premier League,1992,1992/1993
110,David Hopkin,22.0,Right Midfield,Morton,€450Th.,in,Summer,0.45,Premier League,1992,1992/1993
110,Mick Harford,33.0,Centre-Forward,Luton,€350Th.,in,Summer,0.35,Premier League,1992,1992/1993
110,Mal Donaghy,34.0,Left-Back,Man Utd,€200Th.,in,Summer,0.2,Premier League,1992,1992/1993
110,John Spencer,21.0,Centre-Forward,Rangers,free transfer,in,Summer,0.0,Premier League,1992,1992/1993
110,Alec Chamberlain,28.0,Goalkeeper,Luton,loan transfer,in,Summer,-1.0,Premier League,1992,1992/1993
110,Robert Fleck,26.0,Centre-Forward,Norwich,?,in,Summer,-1.0,Premier League,1992,1992/1993
110,Nick Colgan,18.0,Goalkeeper,Drogheda United,?,in,Summer,-1.0,Premier League,1992,1992/1993
110,Neil Shipperley,17.0,Centre-Forward,Chelsea U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
110,Frank Sinclair,20.0,Centre-Back,West Brom,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
110,Damian Matthew,22.0,Central Midfield,Luton,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
110,Dave Beasant,34.0,Goalkeeper,Wolves,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
110,Jason Cundy,22.0,Centre-Back,Spurs,€875Th.,out,Summer,0.875,Premier League,1992,1992/1993
110,Ken Monkou,27.0,Centre-Back,Southampton,€844Th.,out,Summer,0.844,Premier League,1992,1992/1993
110,Vinnie Jones,27.0,Defensive Midfield,Wimbledon FC,€830Th.,out,Summer,0.83,Premier League,1992,1992/1993
110,Kerry Dixon,30.0,Centre-Forward,Southampton,€650Th.,out,Summer,0.65,Premier League,1992,1992/1993
110,Damian Matthew,22.0,Central Midfield,Luton,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
110,Dave Beasant,33.0,Goalkeeper,Grimsby Town,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
50,Dean Saunders,28.0,Centre-Forward,Liverpool,€2.85m,in,Summer,2.85,Premier League,1992,1992/1993
50,Ray Houghton,30.0,Central Midfield,Liverpool,€1.08m,in,Summer,1.08,Premier League,1992,1992/1993
50,Gareth Farrelly,16.0,Left Midfield,Home Farm,free transfer,in,Summer,0.0,Premier League,1992,1992/1993
50,Frank McAvennie,32.0,Centre-Forward,West Ham,?,in,Summer,-1.0,Premier League,1992,1992/1993
50,Dennis Pearce,18.0,defence,Aston Villa U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
50,Graham Fenton,18.0,Second Striker,Aston Villa U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
50,David Farrell,21.0,midfield,Scunthorpe Utd.,"End of loanMay 1, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
50,Lee Williams,20.0,midfield,Shrewsbury,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
50,Martin Carruthers,20.0,Centre-Forward,Hull City,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
50,Ian Olney,22.0,Centre-Forward,Oldham Athletic,€894Th.,out,Summer,0.894,Premier League,1992,1992/1993
50,Kent Nielsen,30.0,Centre-Back,Aarhus GF,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
50,Les Sealey,35.0,Goalkeeper,Birmingham,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
50,Martin Carruthers,20.0,Centre-Forward,Hull City,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
50,Ivo Stas,27.0,defence,Banik Ostrava,?,out,Summer,-1.0,Premier League,1992,1992/1993
267,David Rocastle,25.0,Attacking Midfield,Arsenal,€2.40m,in,Summer,2.4,Premier League,1992,1992/1993
267,Kevin Sharp,18.0,Left-Back,AJ Auxerre U19,€90Th.,in,Summer,0.09,Premier League,1992,1992/1993
267,Scott Sellars,26.0,Left Midfield,Blackburn,?,in,Summer,-1.0,Premier League,1992,1992/1993
267,Jamie Forrester,17.0,Left Winger,AJ Auxerre B,?,in,Summer,-1.0,Premier League,1992,1992/1993
267,Mervyn Day,37.0,Goalkeeper,Sheff Utd,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
267,Mark Tinkler,17.0,Central Midfield,Leeds U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
267,Paul Pettinger,17.0,Goalkeeper,Leeds U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
267,Glynn Snodin,32.0,Left-Back,Rotherham,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
267,Bobby Davison,33.0,attack,Leicester,€65Th.,out,Summer,0.065,Premier League,1992,1992/1993
267,John McClelland,36.0,Centre-Back,St. Johnstone,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
267,Glynn Snodin,32.0,Left-Back,Heart of Midl.,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
267,Frank Strandli,20.0,Centre-Forward,IK Start,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
282,Rick Holden,27.0,Left Midfield,Oldham Athletic,?,in,Summer,-1.0,Premier League,1992,1992/1993
282,Terry Phelan,25.0,Left-Back,Wimbledon FC,?,in,Summer,-1.0,Premier League,1992,1992/1993
282,Richard Edghill,17.0,Right-Back,Man City U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
282,Adrian Mike,18.0,attack,Man City U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
282,John Foster,18.0,defence,Man City U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
282,Adrian Mike,19.0,attack,Bury,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
282,Garry Flitcroft,19.0,Central Midfield,Bury,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
282,Neil Pointon,27.0,Left-Back,Oldham Athletic,€675Th.,out,Summer,0.675,Premier League,1992,1992/1993
282,Michael Hughes,20.0,Attacking Midfield,R. Strasbourg,€500Th.,out,Summer,0.5,Premier League,1992,1992/1993
282,Steve Redmond,24.0,Centre-Back,Oldham Athletic,€450Th.,out,Summer,0.45,Premier League,1992,1992/1993
282,Mark Peters,19.0,defence,Norwich,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
282,Gary Megson,33.0,Defensive Midfield,Norwich,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
282,Wayne Clarke,31.0,Centre-Forward,Walsall,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
282,Ronnie Mauge,23.0,Right Midfield,Bury,"End of loanJun 1, 1992",out,Summer,-1.0,Premier League,1992,1992/1993
403,Perry Groves,27.0,Left Winger,Arsenal,€850Th.,in,Summer,0.85,Premier League,1992,1992/1993
403,Ken Monkou,27.0,Centre-Back,Chelsea,€844Th.,in,Summer,0.844,Premier League,1992,1992/1993
403,Kerry Dixon,30.0,Centre-Forward,Chelsea,€650Th.,in,Summer,0.65,Premier League,1992,1992/1993
403,David Speedie,32.0,Centre-Forward,Blackburn,€600Th.,in,Summer,0.6,Premier League,1992,1992/1993
403,Paul Sheerin,17.0,Left Midfield,Alloa Athletic,?,in,Summer,-1.0,Premier League,1992,1992/1993
403,Paul McDonald,25.0,Left-Back,Hamilton Acad.,?,in,Summer,-1.0,Premier League,1992,1992/1993
403,Martin Thomas,18.0,Central Midfield,Southampton Aca,-,in,Summer,-1.0,Premier League,1992,1992/1993
403,David Speedie,33.0,Centre-Forward,West Ham,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
403,Kevin Moore,34.0,defence,Bristol Rovers,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
403,Alan Shearer,21.0,Centre-Forward,Blackburn,€4.50m,out,Summer,4.5,Premier League,1992,1992/1993
403,Neil Ruddock,24.0,Centre-Back,Spurs,€850Th.,out,Summer,0.85,Premier League,1992,1992/1993
403,Jonathan Gittens,28.0,defence,Middlesbrough,€250Th.,out,Summer,0.25,Premier League,1992,1992/1993
403,Danny Hoekman,27.0,Left Winger,FC Den Haag,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
403,Barry Horne,30.0,Defensive Midfield,Everton,?,out,Summer,-1.0,Premier League,1992,1992/1993
403,Kevin Moore,34.0,defence,Bristol Rovers,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
403,Michael Gilkes,26.0,Left Midfield,Reading,"End of loanJun 30, 1992",out,Summer,-1.0,Premier League,1992,1992/1993
434,Teddy Sheringham,26.0,Centre-Forward,Nottm Forest,€3.15m,in,Summer,3.15,Premier League,1992,1992/1993
434,Darren Anderton,20.0,Right Midfield,Portsmouth,€2.70m,in,Summer,2.7,Premier League,1992,1992/1993
434,Jason Cundy,22.0,Centre-Back,Chelsea,€875Th.,in,Summer,0.875,Premier League,1992,1992/1993
434,Neil Ruddock,24.0,Centre-Back,Southampton,€850Th.,in,Summer,0.85,Premier League,1992,1992/1993
434,Dean Austin,22.0,Right-Back,Southend United,?,in,Summer,-1.0,Premier League,1992,1992/1993
434,Sol Campbell,17.0,Centre-Back,Spurs U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
434,Stephen Robinson,17.0,Attacking Midfield,Spurs U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
434,Kevin Watson,18.0,Central Midfield,Spurs U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
434,Danny Hill,17.0,midfield,Spurs U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
434,Kevin Dearden,23.0,Goalkeeper,Portsmouth,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
434,Lee Hodges,19.0,Left Midfield,Plymouth,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
434,Peter Beadle,21.0,attack,Bournemouth,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
434,Andy Gray,29.0,Central Midfield,Swindon Town,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
434,Dave Tuttle,21.0,defence,Peterborough,"End of loanMay 1, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
434,Ian Hendon,21.0,Centre-Back,Barnsley FC,"End of loanMay 1, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
434,Paul Gascoigne,25.0,Attacking Midfield,Lazio,€7.40m,out,Summer,7.4,Premier League,1992,1992/1993
434,Paul Stewart,27.0,Defensive Midfield,Liverpool,€2.75m,out,Summer,2.75,Premier League,1992,1992/1993
434,Paul Walsh,29.0,Centre-Forward,Portsmouth,€450Th.,out,Summer,0.45,Premier League,1992,1992/1993
434,Gary Lineker,31.0,Centre-Forward,Nagoya Grampus,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
434,Mark Robson,23.0,midfield,West Ham,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
434,David McDonald,21.0,defence,Bradford,?,out,Summer,-1.0,Premier League,1992,1992/1993
434,Ian Gilzean,22.0,Centre-Forward,Doncaster,?,out,Summer,-1.0,Premier League,1992,1992/1993
434,Kevin Dearden,22.0,Goalkeeper,Portsmouth,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
272,Paul Stewart,27.0,Defensive Midfield,Spurs,€2.75m,in,Summer,2.75,Premier League,1992,1992/1993
272,David James,21.0,Goalkeeper,Watford,€1.40m,in,Summer,1.4,Premier League,1992,1992/1993
272,Torben Piechnik,29.0,Centre-Back,FC Copenhagen,?,in,Summer,-1.0,Premier League,1992,1992/1993
272,Dominic Matteo,18.0,Left-Back,Liverpool U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
272,Bruce Grobbelaar,35.0,Goalkeeper,Stoke City,"End of loanMay 31, 1993",in,Summer,-1.0,Premier League,1992,1992/1993
272,Dean Saunders,28.0,Centre-Forward,Aston Villa,€2.85m,out,Summer,2.85,Premier League,1992,1992/1993
272,Ray Houghton,30.0,Central Midfield,Aston Villa,€1.08m,out,Summer,1.08,Premier League,1992,1992/1993
272,Barry Venison,27.0,Right-Back,Newcastle,€295Th.,out,Summer,0.295,Premier League,1992,1992/1993
272,Barry Jones,22.0,Centre-Back,Wrexham,free transfer,out,Summer,0.0,Premier League,1992,1992/1993
272,Tony Cousins,23.0,Centre-Forward,Hereford Utd.,?,out,Summer,-1.0,Premier League,1992,1992/1993
146,Paul Rideout,28.0,Centre-Forward,Rangers,€583Th.,in,Summer,0.583,Premier League,1992,1992/1993
146,Preki,29.0,Attacking Midfield,Storm,€120Th.,in,Summer,0.12,Premier League,1992,1992/1993
146,Barry Horne,30.0,Defensive Midfield,Southampton,?,in,Summer,-1.0,Premier League,1992,1992/1993
146,David Unsworth,18.0,Left-Back,Everton U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
146,Chris Priest,18.0,Central Midfield,Everton U18,-,in,Summer,-1.0,Premier League,1992,1992/1993
146,Iain Jenkins,19.0,Right-Back,Bradford,"End of loanJun 30, 1992",in,Summer,-1.0,Premier League,1992,1992/1993
146,Pat Nevin,28.0,Right Winger,Tranmere Rovers,€450Th.,out,Summer,0.45,Premier League,1992,1992/1993
146,Kevin Ratcliffe,31.0,Centre-Back,Dundee FC,?,out,Summer,-1.0,Premier League,1992,1992/1993
146,Gerry Peyton,36.0,Goalkeeper,Brentford,loan transfer,out,Summer,-1.0,Premier League,1992,1992/1993
283,Eric Cantona,26.0,Second Striker,Leeds,€1.80m,in,Winter,1.8,Premier League,1992,1992/1993
283,Les Sealey,35.0,Goalkeeper,Aston Villa,free transfer,in,Winter,0.0,Premier League,1992,1992/1993
283,Fraser Digby,25.0,Goalkeeper,Swindon Town,loan transfer,in,Winter,-1.0,Premier League,1992,1992/1993
283,Kieran Toal,21.0,midfield,Motherwell FC,?,out,Winter,-1.0,Premier League,1992,1992/1993
283,Danny Wallace,29.0,Attacking Midfield,Millwall,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
283,Andy Arnott,19.0,Defensive Midfield,Gillingham FC,"End of loanDec 1, 1992",out,Winter,-1.0,Premier League,1992,1992/1993
121,Neil Sullivan,23.0,Goalkeeper,Wimbledon FC,loan transfer,in,Winter,-1.0,Premier League,1992,1992/1993
121,Louie Donowa,28.0,Central Midfield,Birmingham,loan transfer,in,Winter,-1.0,Premier League,1992,1992/1993
121,Martin O'Connor,25.0,midfield,Walsall,"End of loanMar 31, 1993",in,Winter,-1.0,Premier League,1992,1992/1993
121,Stan Collymore,21.0,Centre-Forward,Southend United,€167Th.,out,Winter,0.167,Premier League,1992,1992/1993
121,Ricky Newman,22.0,Central Midfield,M. Invicta,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
121,Paul Mortimer,24.0,midfield,Brentford,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
121,Martin O'Connor,25.0,midfield,Walsall,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
121,Paul Heald,24.0,Goalkeeper,Leyton Orient,"End of loanNov 10, 1992",out,Winter,-1.0,Premier League,1992,1992/1993
300,Robert Rosario,26.0,attack,Coventry,€485Th.,in,Winter,0.485,Premier League,1992,1992/1993
45,Martin Keown,26.0,Centre-Back,Everton,€3.00m,in,Winter,3.0,Premier League,1992,1992/1993
45,John Bacon,19.0,Centre-Forward,Derry City,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
110,Dmitri Kharin,24.0,Goalkeeper,CSKA Moscow,€400Th.,in,Winter,0.4,Premier League,1992,1992/1993
110,Steve Livingstone,23.0,Centre-Forward,Blackburn,€400Th.,in,Winter,0.4,Premier League,1992,1992/1993
110,Gerry Peyton,36.0,Goalkeeper,Everton,loan transfer,in,Winter,-1.0,Premier League,1992,1992/1993
110,Dave Beasant,33.0,Goalkeeper,Grimsby Town,"End of loanJan 11, 1993",in,Winter,-1.0,Premier League,1992,1992/1993
110,Tom Boyd,27.0,Left-Back,Celtic,€1.13m,out,Winter,1.13,Premier League,1992,1992/1993
110,Graeme Le Saux,24.0,Left-Back,Blackburn,€1.05m,out,Winter,1.05,Premier League,1992,1992/1993
110,Joe Allon,26.0,Centre-Forward,Brentford,€316Th.,out,Winter,0.316,Premier League,1992,1992/1993
110,Mick Harford,34.0,Centre-Forward,Sunderland,€285Th.,out,Winter,0.285,Premier League,1992,1992/1993
110,Kevin Hitchcock,30.0,Goalkeeper,West Ham,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
110,Dave Beasant,33.0,Goalkeeper,Wolves,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
110,Alec Chamberlain,28.0,Goalkeeper,Luton,"End of loanNov 1, 1992",out,Winter,-1.0,Premier League,1992,1992/1993
110,Gerry Peyton,36.0,Goalkeeper,Everton,"End of loanApr 1, 1993",out,Winter,-1.0,Premier League,1992,1992/1993
50,Henrik Larsen,26.0,Attacking Midfield,Lyngby BK,?,in,Winter,-1.0,Premier League,1992,1992/1993
50,Les Sealey,35.0,Goalkeeper,Birmingham,"End of loanDec 31, 1992",in,Winter,-1.0,Premier League,1992,1992/1993
50,Les Sealey,35.0,Goalkeeper,Man Utd,free transfer,out,Winter,0.0,Premier League,1992,1992/1993
50,David Farrell,21.0,midfield,Scunthorpe Utd.,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
50,Lee Williams,19.0,midfield,Shrewsbury,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
267,David Kerslake,26.0,Right-Back,Swindon Town,€625Th.,in,Winter,0.625,Premier League,1992,1992/1993
267,Mark Andrew Beeney,25.0,Goalkeeper,Brighton,€350Th.,in,Winter,0.35,Premier League,1992,1992/1993
267,Frank Strandli,20.0,Centre-Forward,IK Start,€350Th.,in,Winter,0.35,Premier League,1992,1992/1993
267,Imre Varadi,33.0,Centre-Forward,Oxford United,"End of loanMar 1, 1993",in,Winter,-1.0,Premier League,1992,1992/1993
267,Andrew Couzens,17.0,Right Midfield,Leeds U18,-,in,Winter,-1.0,Premier League,1992,1992/1993
267,Eric Cantona,26.0,Second Striker,Man Utd,€1.80m,out,Winter,1.8,Premier League,1992,1992/1993
267,Imre Varadi,33.0,Centre-Forward,Rotherham,free transfer,out,Winter,0.0,Premier League,1992,1992/1993
267,Andy Williams,29.0,midfield,Notts County,?,out,Winter,-1.0,Premier League,1992,1992/1993
267,Imre Varadi,33.0,Centre-Forward,Oxford United,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
282,Ray Ranson,32.0,Right-Back,Newcastle,free transfer,in,Winter,0.0,Premier League,1992,1992/1993
282,Kare Ingebrigtsen,27.0,Defensive Midfield,Rosenborg,?,in,Winter,-1.0,Premier League,1992,1992/1993
282,Mark Brennan,27.0,Central Midfield,Oldham Athletic,€222Th.,out,Winter,0.222,Premier League,1992,1992/1993
282,Adrian Mike,19.0,attack,Bury,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
403,Frankie Bennett,24.0,Centre-Forward,Halesowen,€9Th.,in,Winter,0.009,Premier League,1992,1992/1993
403,David Speedie,32.0,Centre-Forward,Birmingham,"End of loanFeb 1, 1993",in,Winter,-1.0,Premier League,1992,1992/1993
403,David Speedie,33.0,Centre-Forward,West Brom,"End of loanMar 1, 1993",in,Winter,-1.0,Premier League,1992,1992/1993
403,David Lee,24.0,midfield,Bolton,€344Th.,out,Winter,0.344,Premier League,1992,1992/1993
403,Kerry Dixon,31.0,Centre-Forward,Luton,free transfer,out,Winter,0.0,Premier League,1992,1992/1993
403,David Speedie,32.0,Centre-Forward,Birmingham,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
403,David Speedie,32.0,Centre-Forward,West Brom,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
403,David Speedie,33.0,Centre-Forward,West Ham,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
434,David McDonald,22.0,defence,Bradford,"End of loanMar 5, 1993",in,Winter,-1.0,Premier League,1992,1992/1993
434,Lee Hodges,19.0,Left Midfield,Plymouth,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
434,Ian Hendon,21.0,Centre-Back,Barnsley FC,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
434,David McDonald,22.0,defence,Reading,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
434,Andy Gray,28.0,Central Midfield,Swindon Town,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
434,Peter Beadle,20.0,attack,Bournemouth,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
434,John Hendry,23.0,Centre-Forward,Charlton,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
434,Dave Tuttle,20.0,defence,Peterborough,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
272,Stig Inge Björnebye,23.0,Left-Back,Rosenborg,?,in,Winter,-1.0,Premier League,1992,1992/1993
272,Bruce Grobbelaar,35.0,Goalkeeper,Stoke City,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
146,Gerry Peyton,36.0,Goalkeeper,Brentford,"End of loanDec 31, 1992",in,Winter,-1.0,Premier League,1992,1992/1993
146,Gerry Peyton,36.0,Goalkeeper,Chelsea,"End of loanApr 1, 1993",in,Winter,-1.0,Premier League,1992,1992/1993
146,Martin Keown,26.0,Centre-Back,Arsenal,€3.00m,out,Winter,3.0,Premier League,1992,1992/1993
146,Gerry Peyton,36.0,Goalkeeper,Chelsea,loan transfer,out,Winter,-1.0,Premier League,1992,1992/1993
50,Andy Townsend,29.0,Central Midfield,Chelsea,€2.40m,in,Summer,2.4,Premier League,1993,1993/1994
50,Guy Whittingham,28.0,Centre-Forward,Portsmouth,€1.80m,in,Summer,1.8,Premier League,1993,1993/1994
50,Gordon Cowans,34.0,midfield,Blackburn,free transfer,in,Summer,0.0,Premier League,1993,1993/1994
50,Paul Browne,18.0,Centre-Back,Aston Villa U18,-,in,Summer,-1.0,Premier League,1993,1993/1994
50,Chris Boden,20.0,defence,Barnsley FC,"End of loanMay 31, 1994",in,Summer,-1.0,Premier League,1993,1993/1994
50,Michael Oakes,20.0,Goalkeeper,Scarborough Athletic,"End of loanMay 1, 1994",in,Summer,-1.0,Premier League,1993,1993/1994
