club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season
348,Alberto López,23.0,Goalkeeper,Real Sociedad B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
348,Iñigo Idiakez,18.0,Attacking Midfield,R. Sociedad U19,-,in,Summer,-1.0,Primera Division,1992,1992/1993
348,José González,27.0,Goalkeeper,Valencia,?,out,Summer,-1.0,Primera Division,1992,1992/1993
122,Igor Stimac,24.0,Centre-Back,Hajduk Split,?,in,Summer,-1.0,Primera Division,1992,1992/1993
122,Quino,21.0,attack,CD Málaga,?,in,Summer,-1.0,Primera Division,1992,1992/1993
122,Feliciano Casanova,26.0,defence,R. B. Linense,?,in,Summer,-1.0,Primera Division,1992,1992/1993
122,Francisco Javier Aragón,23.0,attack,Elche CF,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
122,José Ramón Bermell,30.0,Goalkeeper,Real Zaragoza,?,out,Summer,-1.0,Primera Division,1992,1992/1993
122,József Szendrei,38.0,Goalkeeper,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
122,Indio Vázquez,27.0,midfield,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
122,Tilico,27.0,attack,São Paulo,"End of loanJun 30, 1992",out,Summer,-1.0,Primera Division,1992,1992/1993
455,Miodrag Belodedici,28.0,Sweeper,Red Star,€1.68m,in,Summer,1.68,Primera Division,1992,1992/1993
455,Gaizka Mendieta,18.0,Right Midfield,CD Castellón,€180Th.,in,Summer,0.18,Primera Division,1992,1992/1993
455,Álvaro Cervera,26.0,attack,RCD Mallorca,?,in,Summer,-1.0,Primera Division,1992,1992/1993
455,José González,27.0,Goalkeeper,Real Sociedad,?,in,Summer,-1.0,Primera Division,1992,1992/1993
455,Juan Sánchez,20.0,Centre-Forward,Valencia B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
455,José Manuel Ochotorena,31.0,Goalkeeper,CD Tenerife,?,out,Summer,-1.0,Primera Division,1992,1992/1993
455,Emilio Fenoll,27.0,attack,Real Burgos CF,?,out,Summer,-1.0,Primera Division,1992,1992/1993
455,Toni,26.0,attack,Real Valladolid,?,out,Summer,-1.0,Primera Division,1992,1992/1993
455,Nando,25.0,defence,Dep. La Coruña,?,out,Summer,-1.0,Primera Division,1992,1992/1993
455,Rommel Fernández,,attack,Albacete,?,out,Summer,-1.0,Primera Division,1992,1992/1993
106,Santiago Cañizares,22.0,Goalkeeper,Real Madrid,Loan fee:€343Th.,in,Summer,0.343,Primera Division,1992,1992/1993
106,Ismael Urzaiz,20.0,Centre-Forward,Real Madrid,loan transfer,in,Summer,-1.0,Primera Division,1992,1992/1993
106,Patxi Salinas,28.0,Centre-Back,Athletic,?,in,Summer,-1.0,Primera Division,1992,1992/1993
106,Vicente Engonga,26.0,Central Midfield,Real Valladolid,?,in,Summer,-1.0,Primera Division,1992,1992/1993
106,Milos Bursac,27.0,Centre-Forward,Olympique Lyon,?,in,Summer,-1.0,Primera Division,1992,1992/1993
106,Alejo Indias,25.0,Centre-Back,UE Figueres,?,in,Summer,-1.0,Primera Division,1992,1992/1993
106,Milorad Ratkovic,27.0,Left Midfield,Red Star,?,in,Summer,-1.0,Primera Division,1992,1992/1993
106,Tito Vilanova,23.0,midfield,UE Figueres,?,in,Summer,-1.0,Primera Division,1992,1992/1993
106,Paco Ferrando,29.0,midfield,Levante,free transfer,out,Summer,0.0,Primera Division,1992,1992/1993
106,Nacho,25.0,Left-Back,SD Compostela,?,out,Summer,-1.0,Primera Division,1992,1992/1993
106,Fabiano Soares,26.0,midfield,SD Compostela,?,out,Summer,-1.0,Primera Division,1992,1992/1993
106,Roberto Olaizola,31.0,defence,SD Beasain,?,out,Summer,-1.0,Primera Division,1992,1992/1993
106,Luis Miguel Damián,26.0,midfield,Real Valladolid,"End of loanJun 30, 1992",out,Summer,-1.0,Primera Division,1992,1992/1993
333,Goyo Fonseca,26.0,attack,Real Valladolid,€1.20m,in,Summer,1.2,Primera Division,1992,1992/1993
333,Juan José Elgezabal,28.0,Central Midfield,CD Logroñés,?,in,Summer,-1.0,Primera Division,1992,1992/1993
333,Santi Cuesta,20.0,Left-Back,Real Valladolid,?,in,Summer,-1.0,Primera Division,1992,1992/1993
333,Enrique Ayucar,26.0,midfield,Real Burgos CF,?,in,Summer,-1.0,Primera Division,1992,1992/1993
333,Emilio Isierte,28.0,Goalkeeper,Sporting Gijón,loan transfer,in,Summer,-1.0,Primera Division,1992,1992/1993
333,Antoni Lima,21.0,Centre-Back,CE L’Hospitalet,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
333,Wolfram Wuttke,30.0,Second Striker,Saarbrücken,?,out,Summer,-1.0,Primera Division,1992,1992/1993
333,Antoni Lima,21.0,Centre-Back,Palamós CF,?,out,Summer,-1.0,Primera Division,1992,1992/1993
333,Mágico Díaz,24.0,Central Midfield,CP Mérida,?,out,Summer,-1.0,Primera Division,1992,1992/1993
333,Carlos Alfaro,27.0,Left Winger,Palamós CF,?,out,Summer,-1.0,Primera Division,1992,1992/1993
333,José Luis Gallardo,20.0,Centre-Back,UE Lleida,?,out,Summer,-1.0,Primera Division,1992,1992/1993
333,Ezequiel Castillo,25.0,Central Midfield,CD Tenerife,?,out,Summer,-1.0,Primera Division,1992,1992/1993
333,Edu Vílchez,24.0,attack,Palamós CF,?,out,Summer,-1.0,Primera Division,1992,1992/1993
333,Carlos Meléndez,35.0,Goalkeeper,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
333,Pizo Gómez,28.0,midfield,Atlético Madrid,"End of loanJun 30, 1992",out,Summer,-1.0,Primera Division,1992,1992/1993
54,Luis García,23.0,attack,UNAM Pumas,€720Th.,in,Summer,0.72,Primera Division,1992,1992/1993
54,Tilico,27.0,attack,São Paulo,?,in,Summer,-1.0,Primera Division,1992,1992/1993
54,Antonio Acosta,21.0,midfield,Atl. Madrid B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
54,Manolo Alfaro,21.0,Centre-Forward,Atl. Madrid B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
54,Pizo Gómez,28.0,midfield,Espanyol,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
54,Tilico,27.0,attack,Atl. Marbella,loan transfer,out,Summer,-1.0,Primera Division,1992,1992/1993
54,Sebastián Losada,24.0,attack,Sevilla FC,?,out,Summer,-1.0,Primera Division,1992,1992/1993
54,Pizo Gómez,28.0,midfield,Rayo Vallecano,loan transfer,out,Summer,-1.0,Primera Division,1992,1992/1993
52,Julen Guerrero,18.0,Attacking Midfield,Bilbao Athletic,-,in,Summer,-1.0,Primera Division,1992,1992/1993
52,Jon Ander Lambea,18.0,Defensive Midfield,Bilbao Athletic,-,in,Summer,-1.0,Primera Division,1992,1992/1993
52,Juanjo Valencia,20.0,Goalkeeper,Bilbao Athletic,-,in,Summer,-1.0,Primera Division,1992,1992/1993
52,Carlos García,21.0,Defensive Midfield,Bilbao Athletic,-,in,Summer,-1.0,Primera Division,1992,1992/1993
52,Patxi Salinas,28.0,Centre-Back,Celta de Vigo,?,out,Summer,-1.0,Primera Division,1992,1992/1993
52,Patxi Iru,29.0,Goalkeeper,CA Osasuna,?,out,Summer,-1.0,Primera Division,1992,1992/1993
52,Luis Fernando Fernández,27.0,midfield,Real Burgos CF,?,out,Summer,-1.0,Primera Division,1992,1992/1993
52,Ismael Urtubi,31.0,Left Midfield,Unknown,?,out,Summer,-1.0,Primera Division,1992,1992/1993
345,Iván Zamorano,25.0,Centre-Forward,Sevilla FC,€3.50m,in,Summer,3.5,Primera Division,1992,1992/1993
345,Nando,24.0,Centre-Back,Sevilla FC,€3.00m,in,Summer,3.0,Primera Division,1992,1992/1993
345,Juanmi,21.0,Goalkeeper,Real Madrid B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
345,Luis Miguel Ramis,21.0,Centre-Back,Real Madrid B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
345,Ismael Urzaiz,20.0,Centre-Forward,Albacete,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
345,Santiago Cañizares,22.0,Goalkeeper,CP Mérida,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
345,Santi Aragón,24.0,Central Midfield,Real Valladolid,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
345,Gheorghe Hagi,27.0,Attacking Midfield,Brescia,€2.00m,out,Summer,2.0,Primera Division,1992,1992/1993
345,Santiago Cañizares,22.0,Goalkeeper,Celta de Vigo,Loan fee:€343Th.,out,Summer,0.343,Primera Division,1992,1992/1993
345,Ismael Urzaiz,20.0,Centre-Forward,Celta de Vigo,loan transfer,out,Summer,-1.0,Primera Division,1992,1992/1993
345,Hugo Sánchez,33.0,Centre-Forward,América,?,out,Summer,-1.0,Primera Division,1992,1992/1993
345,Miguel Tendillo,31.0,Centre-Back,Real Burgos CF,?,out,Summer,-1.0,Primera Division,1992,1992/1993
345,Rafael Gordillo,35.0,Left-Back,Real Betis,?,out,Summer,-1.0,Primera Division,1992,1992/1993
345,Adolfo Aldana,26.0,Right Midfield,Dep. La Coruña,?,out,Summer,-1.0,Primera Division,1992,1992/1993
393,Diego Maradona,31.0,Attacking Midfield,Ban,€5.70m,in,Summer,5.7,Primera Division,1992,1992/1993
393,Ricardo Bango,23.0,midfield,Real Oviedo,€1.20m,in,Summer,1.2,Primera Division,1992,1992/1993
393,Diego Simeone,22.0,Central Midfield,AC Pisa,€1.05m,in,Summer,1.05,Primera Division,1992,1992/1993
393,Sebastián Losada,24.0,attack,Atlético Madrid,?,in,Summer,-1.0,Primera Division,1992,1992/1993
393,Javi Pineda,20.0,Attacking Midfield,Sevilla B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
393,Miguelo,23.0,midfield,Cartagonova,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
393,Nando,24.0,Centre-Back,Barcelona,"End of loanJun 1, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
393,Iván Zamorano,25.0,Centre-Forward,Real Madrid,€3.50m,out,Summer,3.5,Primera Division,1992,1992/1993
393,Nando,24.0,Centre-Back,Real Madrid,€3.00m,out,Summer,3.0,Primera Division,1992,1992/1993
393,Zeljko Petrovic,26.0,Right-Back,FC Den Bosch,?,out,Summer,-1.0,Primera Division,1992,1992/1993
393,Pepe Salguero,32.0,Centre-Back,CP Mérida,?,out,Summer,-1.0,Primera Division,1992,1992/1993
393,Fernando Peralta,30.0,Goalkeeper,CD Castellón,?,out,Summer,-1.0,Primera Division,1992,1992/1993
393,Pascual Llopis,24.0,Right-Back,Villarreal,?,out,Summer,-1.0,Primera Division,1992,1992/1993
393,Pablo Bengoechea,27.0,Attacking Midfield,Gimnasia,?,out,Summer,-1.0,Primera Division,1992,1992/1993
393,Ramón,28.0,Centre-Forward,Dep. La Coruña,?,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Toni Polster,28.0,Centre-Forward,CD Logroñés,€1.20m,in,Summer,1.2,Primera Division,1992,1992/1993
342,Paco Jémez,22.0,Centre-Back,Real Murcia,?,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Manuel Momparlet,25.0,Centre-Back,Atl. Marbella,?,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Javi García,22.0,attack,Barcelona B,?,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Toni Jiménez,21.0,Goalkeeper,Barcelona C,?,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Josip Visnjic,25.0,Defensive Midfield,CP Mérida,?,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Pablo Gómez,22.0,Central Midfield,UE Lleida,?,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Pizo Gómez,28.0,midfield,Atlético Madrid,loan transfer,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Manuel Carou,23.0,Goalkeeper,Rayo B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
342,Roberto Martín,20.0,attack,Valdepeñas,?,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Imanol Ibarrondo,25.0,defence,Sestao Sport,?,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Miguel Ortiz,23.0,midfield,Cartagonova,?,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Ángel Férez,26.0,Goalkeeper,CP Mérida,?,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Hernán Medford,24.0,Centre-Forward,Foggia,?,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Ángel Sánchez Candil,29.0,midfield,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Rafael García Cortés,34.0,Left-Back,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
342,Ricardo Gallego,33.0,Defensive Midfield,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
82,Roman Kosecki,26.0,Centre-Forward,Galatasaray,€800Th.,in,Summer,0.8,Primera Division,1992,1992/1993
82,Patxi Iru,29.0,Goalkeeper,Athletic,?,in,Summer,-1.0,Primera Division,1992,1992/1993
82,Javi Sánchez Jara,22.0,Right-Back,Barcelona,loan transfer,in,Summer,-1.0,Primera Division,1992,1992/1993
82,Jesús Unanua,23.0,Goalkeeper,Albacete,?,out,Summer,-1.0,Primera Division,1992,1992/1993
82,Miguel Sola,34.0,Attacking Midfield,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
82,Fermín de Luis,28.0,defence,Retired,-,out,Summer,-1.0,Primera Division,1992,1992/1993
151,Pablo Alfaro,23.0,Centre-Back,Real Zaragoza,€1.50m,in,Summer,1.5,Primera Division,1992,1992/1993
151,Goran Vucevic,21.0,Central Midfield,Hajduk Split,€500Th.,in,Summer,0.5,Primera Division,1992,1992/1993
151,Quique Estebaranz,26.0,Centre-Forward,CD Tenerife,?,in,Summer,-1.0,Primera Division,1992,1992/1993
151,Javi Sánchez Jara,22.0,Right-Back,Barcelona B,-,in,Summer,-1.0,Primera Division,1992,1992/1993
151,Sebastián Herrera,23.0,Centre-Back,RCD Mallorca,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
151,Antonio Pinilla,21.0,Left Winger,RCD Mallorca,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
151,Sergi López,24.0,Left-Back,RCD Mallorca,"End of loanJun 30, 1992",in,Summer,-1.0,Primera Division,1992,1992/1993
151,Antonio Pinilla,21.0,Left Winger,Albacete,loan transfer,out,Summer,-1.0,Primera Division,1992,1992/1993
151,Cristóbal Parralo,24.0,Right-Back,Real Oviedo,?,out,Summer,-1.0,Primera Division,1992,1992/1993
151,Sebastián Herrera,23.0,Centre-Back,Real Burgos CF,loan transfer,out,Summer,-1.0,Primera Division,1992,1992/1993
151,Sergi López,24.0,Left-Back,Real Zaragoza,loan transfer,out,Summer,-1.0,Primera Division,1992,1992/1993
151,Javi Sánchez Jara,22.0,Right-Back,CA Osasuna,loan transfer,out,Summer,-1.0,Primera Division,1992,1992/1993
151,Nando,24.0,Centre-Back,Sevilla FC,"End of loanJun 1, 1992",out,Summer,-1.0,Primera Division,1992,1992/1993
122,Francisco Javier Aragón,23.0,attack,Granada CF,loan transfer,out,Winter,-1.0,Primera Division,1992,1992/1993
333,Jordi Lardín,19.0,Left Winger,CE Sabadell,€18Th.,in,Winter,0.018,Primera Division,1992,1992/1993
333,Roberto Fresnedoso,20.0,Central Midfield,CE L’Hospitalet,-,in,Winter,-1.0,Primera Division,1992,1992/1993
333,Enric Cuxart,25.0,attack,UD Las Palmas,?,out,Winter,-1.0,Primera Division,1992,1992/1993
54,Vladan Lukic,22.0,Centre-Forward,Red Star,?,in,Winter,-1.0,Primera Division,1992,1992/1993
54,José Luis Villarreal,26.0,Defensive Midfield,Boca Juniors,?,in,Winter,-1.0,Primera Division,1992,1992/1993
54,Fernando Moner,25.0,Left-Back,AS Flügels,?,out,Winter,-1.0,Primera Division,1992,1992/1993
52,Andoni Ayarza,27.0,defence,Rayo Vallecano,?,out,Winter,-1.0,Primera Division,1992,1992/1993
345,Santi Aragón,24.0,Central Midfield,Real Zaragoza,€360Th.,out,Winter,0.36,Primera Division,1992,1992/1993
393,Miguelo,23.0,midfield,Real Murcia,?,out,Winter,-1.0,Primera Division,1992,1992/1993
342,Andoni Ayarza,27.0,defence,Athletic,?,in,Winter,-1.0,Primera Division,1992,1992/1993
342,Juan Ramón Comas,30.0,attack,Atl. Marbella,?,out,Winter,-1.0,Primera Division,1992,1992/1993
342,Miguel Melgar,20.0,midfield,Valdepeñas,?,out,Winter,-1.0,Primera Division,1992,1992/1993
151,Ricardo Serna,28.0,Centre-Back,Dep. La Coruña,?,out,Winter,-1.0,Primera Division,1992,1992/1993
455,Predrag Mijatović,24.0,Centre-Forward,Partizan,€2.10m,in,Summer,2.1,Primera Division,1993,1993/1994
455,Pepe Gálvez,18.0,Centre-Forward,RCD Mallorca,€900Th.,in,Summer,0.9,Primera Division,1993,1993/1994
455,Juan Antonio Pizzi,25.0,Centre-Forward,CD Tenerife,Loan fee:€600Th.,in,Summer,0.6,Primera Division,1993,1993/1994
455,José Serer,27.0,Centre-Back,RCD Mallorca,?,in,Summer,-1.0,Primera Division,1993,1993/1994
455,Javi Navarro,19.0,Centre-Back,Valencia B,-,in,Summer,-1.0,Primera Division,1993,1993/1994
455,Antonio Notario,20.0,Goalkeeper,Valencia B,-,in,Summer,-1.0,Primera Division,1993,1993/1994
455,José Manuel Tárraga,22.0,defence,Valencia B,-,in,Summer,-1.0,Primera Division,1993,1993/1994
455,Voro,29.0,Centre-Back,Dep. La Coruña,?,out,Summer,-1.0,Primera Division,1993,1993/1994
455,Leonardo,23.0,Attacking Midfield,São Paulo,loan transfer,out,Summer,-1.0,Primera Division,1993,1993/1994
455,Juan Sánchez,21.0,Centre-Forward,RCD Mallorca,loan transfer,out,Summer,-1.0,Primera Division,1993,1993/1994
106,Luisinho,28.0,Central Midfield,Vasco da Gama,€2.40m,in,Summer,2.4,Primera Division,1993,1993/1994
106,Rafa Berges,22.0,Left-Back,CD Tenerife,€270Th.,in,Summer,0.27,Primera Division,1993,1993/1994
106,Sebastián Losada,25.0,attack,Sevilla FC,?,in,Summer,-1.0,Primera Division,1993,1993/1994
106,Joseba Aguirre,29.0,midfield,Real Burgos CF,?,in,Summer,-1.0,Primera Division,1993,1993/1994
106,Francisco Oliete,22.0,Left-Back,Albacete,loan transfer,in,Summer,-1.0,Primera Division,1993,1993/1994
106,Stjepan Andrijasevic,26.0,Right Midfield,Hajduk Split,loan transfer,in,Summer,-1.0,Primera Division,1993,1993/1994
106,Carlos Pérez,21.0,Attacking Midfield,Celta Turista,-,in,Summer,-1.0,Primera Division,1993,1993/1994
106,Goran Juric,30.0,Sweeper,NK Zagreb,?,out,Summer,-1.0,Primera Division,1993,1993/1994
106,Milos Bursac,28.0,Centre-Forward,Royal Antwerp,?,out,Summer,-1.0,Primera Division,1993,1993/1994
106,Juan Carlos Mandiá,26.0,Centre-Back,CD Logroñés,?,out,Summer,-1.0,Primera Division,1993,1993/1994
106,José Mosquera,26.0,midfield,CP Mérida,?,out,Summer,-1.0,Primera Division,1993,1993/1994
106,Emilio López,27.0,Goalkeeper,UE Figueres,?,out,Summer,-1.0,Primera Division,1993,1993/1994
106,Javier Maté,35.0,Goalkeeper,Retired,-,out,Summer,-1.0,Primera Division,1993,1993/1994
106,Ismael Urzaiz,21.0,Centre-Forward,Real Madrid,"End of loanJun 30, 1993",out,Summer,-1.0,Primera Division,1993,1993/1994
348,Bixente Biurrun,33.0,Goalkeeper,Espanyol,free transfer,in,Summer,0.0,Primera Division,1993,1993/1994
348,Loren,26.0,Centre-Back,Real Burgos CF,?,in,Summer,-1.0,Primera Division,1993,1993/1994
348,Alberto Albistegui,28.0,Centre-Back,Dep. La Coruña,?,in,Summer,-1.0,Primera Division,1993,1993/1994
348,Agustín Aranzabal,20.0,Left-Back,R. Sociedad U19,-,in,Summer,-1.0,Primera Division,1993,1993/1994
348,Javi de Pedro,19.0,Left Midfield,R. Sociedad U19,-,in,Summer,-1.0,Primera Division,1993,1993/1994
348,Mikel Loinaz,26.0,attack,Villarreal,free transfer,out,Summer,0.0,Primera Division,1993,1993/1994
348,Patxi,25.0,Goalkeeper,Girona,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,José Luis Caminero,25.0,Central Midfield,Real Valladolid,€2.40m,in,Summer,2.4,Primera Division,1993,1993/1994
54,Roman Kosecki,27.0,Centre-Forward,CA Osasuna,€1.80m,in,Summer,1.8,Primera Division,1993,1993/1994
54,Moacir,23.0,Defensive Midfield,Corinthians,€1.20m,in,Summer,1.2,Primera Division,1993,1993/1994
54,Kiko Narváez,21.0,Centre-Forward,Cádiz CF,€1.20m,in,Summer,1.2,Primera Division,1993,1993/1994
54,Mami Quevedo,24.0,Central Midfield,Cádiz CF,€900Th.,in,Summer,0.9,Primera Division,1993,1993/1994
54,Serge-Alain Maguy,22.0,midfield,Africa Sports,€600Th.,in,Summer,0.6,Primera Division,1993,1993/1994
54,Pirri Mori,22.0,Attacking Midfield,Real Oviedo,?,in,Summer,-1.0,Primera Division,1993,1993/1994
54,Pizo Gómez,29.0,midfield,Rayo Vallecano,"End of loanJun 30, 1993",in,Summer,-1.0,Primera Division,1993,1993/1994
54,Tilico,28.0,attack,Atl. Marbella,"End of loanJun 30, 1993",in,Summer,-1.0,Primera Division,1993,1993/1994
54,Paulo Futre,27.0,Left Winger,Benfica,€1.00m,out,Summer,1.0,Primera Division,1993,1993/1994
54,Juan Carlos Aguilera,24.0,Right-Back,CD Tenerife,€750Th.,out,Summer,0.75,Primera Division,1993,1993/1994
54,Gabi Moya,27.0,midfield,Sevilla FC,€420Th.,out,Summer,0.42,Primera Division,1993,1993/1994
54,Bernd Schuster,33.0,Attacking Midfield,Bay. Leverkusen,free transfer,out,Summer,0.0,Primera Division,1993,1993/1994
54,Manolo Alfaro,22.0,Centre-Forward,Real Valladolid,free transfer,out,Summer,0.0,Primera Division,1993,1993/1994
54,José Luis Villarreal,27.0,Defensive Midfield,River Plate,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,Vladan Lukic,23.0,Centre-Forward,Vojvodina,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,Antonio Orejuela,32.0,midfield,Rayo Vallecano,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,Alfredo Santaelena,25.0,midfield,Dep. La Coruña,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,Ángel Mejías,34.0,Goalkeeper,Talavera CF,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,Antonio Acosta,21.0,midfield,Cádiz CF,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,Donato,30.0,Defensive Midfield,Dep. La Coruña,?,out,Summer,-1.0,Primera Division,1993,1993/1994
54,Patxi Ferreira,26.0,Centre-Back,Sevilla FC,loan transfer,out,Summer,-1.0,Primera Division,1993,1993/1994
52,Iñigo Larrainzar,22.0,Right-Back,CA Osasuna,€1.20m,in,Summer,1.2,Primera Division,1993,1993/1994
52,Aitor Karanka,19.0,Centre-Back,Bilbao Athletic,-,in,Summer,-1.0,Primera Division,1993,1993/1994
52,Jorge Aizkorreta,19.0,Goalkeeper,CD Basconia,-,in,Summer,-1.0,Primera Division,1993,1993/1994
52,José Manuel Galdames,22.0,Centre-Back,Bilbao Athletic,-,in,Summer,-1.0,Primera Division,1993,1993/1994
52,Rafael Alkorta,24.0,Centre-Back,Real Madrid,€2.30m,out,Summer,2.3,Primera Division,1993,1993/1994
52,Vicente Uriz,22.0,Defensive Midfield,Levante,?,out,Summer,-1.0,Primera Division,1993,1993/1994
52,David Billabona,23.0,Central Midfield,Racing,?,out,Summer,-1.0,Primera Division,1993,1993/1994
52,Luis de la Fuente,32.0,Left-Back,Alavés,?,out,Summer,-1.0,Primera Division,1993,1993/1994
52,Javi Luke,25.0,midfield,CA Osasuna,loan transfer,out,Summer,-1.0,Primera Division,1993,1993/1994
52,Patxi Rípodas,32.0,Central Midfield,Retired,-,out,Summer,-1.0,Primera Division,1993,1993/1994
345,Peter Dubovsky,21.0,Second Striker,Slo. Bratislava,€4.30m,in,Summer,4.3,Primera Division,1993,1993/1994
345,Rafael Martín Vázquez,27.0,Attacking Midfield,Marseille,€3.75m,in,Summer,3.75,Primera Division,1993,1993/1994
345,Rafael Alkorta,24.0,Centre-Back,Athletic,€2.30m,in,Summer,2.3,Primera Division,1993,1993/1994
345,Vítor,20.0,Right-Back,São Paulo,?,in,Summer,-1.0,Primera Division,1993,1993/1994
345,Ismael Urzaiz,21.0,Centre-Forward,Celta de Vigo,"End of loanJun 30, 1993",in,Summer,-1.0,Primera Division,1993,1993/1994
345,Juan Esnáider,20.0,Centre-Forward,Real Zaragoza,€1.40m,out,Summer,1.4,Primera Division,1993,1993/1994
345,Juanmi,22.0,Goalkeeper,Real Zaragoza,€300Th.,out,Summer,0.3,Primera Division,1993,1993/1994
345,Ismael Urzaiz,21.0,Centre-Forward,Rayo Vallecano,free transfer,out,Summer,0.0,Primera Division,1993,1993/1994
345,Ricardo Rocha,30.0,Centre-Back,Santos FC,?,out,Summer,-1.0,Primera Division,1993,1993/1994
345,Juanjo Maqueda,24.0,midfield,Real Madrid B,-,out,Summer,-1.0,Primera Division,1993,1993/1994
393,Gabi Moya,27.0,midfield,Atlético Madrid,€420Th.,in,Summer,0.42,Primera Division,1993,1993/1994
393,Miquel Soler,28.0,Left-Back,Barcelona,free transfer,in,Summer,0.0,Primera Division,1993,1993/1994
393,Patxi Ferreira,26.0,Centre-Back,Atlético Madrid,loan transfer,in,Summer,-1.0,Primera Division,1993,1993/1994
393,Yordi,18.0,Centre-Forward,Sevilla FC C,-,in,Summer,-1.0,Primera Division,1993,1993/1994
393,José Padilla,23.0,Left-Back,Sevilla B,-,in,Summer,-1.0,Primera Division,1993,1993/1994
393,Nacho Conte,24.0,midfield,CD Tenerife,€900Th.,out,Summer,0.9,Primera Division,1993,1993/1994
393,Diego Maradona,32.0,Attacking Midfield,Newell's,free transfer,out,Summer,0.0,Primera Division,1993,1993/1994
393,Sebastián Losada,25.0,attack,Celta de Vigo,?,out,Summer,-1.0,Primera Division,1993,1993/1994
342,Ismael Urzaiz,21.0,Centre-Forward,Real Madrid,free transfer,in,Summer,0.0,Primera Division,1993,1993/1994
342,Luis Delgado,27.0,midfield,RCD Mallorca,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Julián Palacios,22.0,Left-Back,Talavera CF,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Eduardo Rodríguez,27.0,attack,Hércules CF,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Armando Tejera,25.0,Centre-Back,Albacete,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Onésimo,24.0,Right Winger,Real Valladolid,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Ángel Luis Alcázar,26.0,Centre-Back,Sporting Gijón,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Antonio Orejuela,32.0,midfield,Atlético Madrid,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Hugo Sánchez,34.0,Centre-Forward,América,?,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Álex García,23.0,Centre-Back,Barcelona B,loan transfer,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Míchel,17.0,Attacking Midfield,Rayo B,-,in,Summer,-1.0,Primera Division,1993,1993/1994
342,Miguel Ángel España,20.0,Goalkeeper,Rayo B,-,in,Summer,-1.0,Primera Division,1993,1993/1994
